20185406,헬보이,Hellboy,120,미국,액션,닐 마샬,데이빗 하버,밀라 요보비치,이안 맥쉐인,청소년관람불가,311910,2019-04-10,https://image.tmdb.org/t/p/w600_and_h900_bestv2/gua7L4syuPUZeG35lpu5xvOzquH.jpg,"'헬보이' 자신이 소속된 B.P.R.D의 임무로 영국의 한 비밀 단체의 괴수 사냥을 도우러 갔지만 되려 공격을 당하고, 곧 영국에서 어마어마한 일이 벌어지고 있다는 것을 알게 된다. 서기 566년, 아서왕에게 패하고 몸이 7조각으로 나뉘어 봉인된 '블러드 퀸'을 다시 부활시켜 인류를 파멸시키려는 초자연적 빌런들에 의해 영국은 물론 전 세계가 위험에 빠지게 된다. 헬보이는 이들에 맞서 인류를 위험으로부터 구해야만 하는데…",AcTh8rqs2Fc,0,0
20182501,왓칭,Watching,97,한국,공포(호러),김성기,강예원,이학주,주석태,15세이상관람가,46139,2019-04-17,https://image.tmdb.org/t/p/w600_and_h900_bestv2/vpKk8ARxhNVDna9Nx4JZamhAKOQ.jpg,"늦은 시간까지 일하고 퇴근하던 ‘영우’는 수십 개의 CCTV로 둘러싸인 회사 지하주차장에서 정신을 잃고 만다. 눈을 뜬 그녀 앞에 등장한 건 바로 평소 안면이 있던 회사 경비원 ‘준호’. 갈아 입혀져 있는 붉은 드레스와 하이힐, 눈앞에 펼쳐진 장면은 바로 경비실 안 수십 개의 CCTV 화면들! 집, 자동차, 회사, 카페 등 자신의 모든 일상이 준호의 손바닥 안에서 감시되었다는 사실을 알게 된 ‘영우’는 필사의 탈출을 시작하는데...",LBmIcROdOaE,0,0
20198844,아이 엠 마더,Peppermint,101,미국,액션,피에르 모렐,제니퍼 가너,존 갤러거 주니어,,15세이상관람가,83953,2019-04-11,https://image.tmdb.org/t/p/w600_and_h900_bestv2/40gB52mM3tEMrM5jgiFVUBmPe3r.jpg,"평범한 주부 ‘라일리’(제니퍼 가너)는 딸의 10번째 생일날 마약 조직원들의 총격에 눈앞에서 남편과 딸을 잃는다. 충격에서 깨어난 ‘라일리’는 증인석에서 범인을 지목하지만, 부패한 판사는 이들을 풀어준다. 5년 후, 총격 사건과 연관 있는 인물들이 하나 둘씩 살해당하고 언론과 경찰은 거액의 돈과 함께 사라진 ‘라일리’를 범인으로 지목하는데…  모든 준비는 끝났다! 오늘, 그녀의 정의가 세상을 뒤흔든다!",C0yTvYG667c,0,0
20196244,샤잠!,SHAZAM!,131,미국,액션,데이비드 F. 샌드버그,제커리 리바이,애셔 앤젤,잭 딜런 그레이져,12세이상관람가,636971,2019-04-03,https://image.tmdb.org/t/p/w600_and_h900_bestv2/sPZxApU8d90Czd11S60UqOhuP9R.jpg,"솔로몬의 지혜, 헤라클레스의 힘, 아틀라스의 체력, 제우스의 권능, 아킬레스의 용기, 머큐리의 스피드까지 우연히 슈퍼 파워를 얻게 된 소년. 자신의 능력을 깨닫고 악당을 물리치는 슈퍼히어로로 다시 태어난다! 주문을 외쳐라, ‘샤잠’!",li1vYlPdzDc,0,0
20185352,어스,Us,116,미국,공포(호러),조던 필,루피타 뇽,윈스턴 듀크,엘리자베스 모스,15세이상관람가,1450903,2019-03-27,https://image.tmdb.org/t/p/w600_and_h900_bestv2/vfNBftZoXsUnNWccz8ew9h8Jicx.jpg,"애들레이드와 게이브 윌슨(루피타 뇽오와 윈스턴 듀크)은 아이들을 데리고 캘리포니아 북부에 있는 아들레이드의 오래된 해변가로 여름 휴가를 떠난다. 다음날 합류 한 타일러 가족(엘리자베스 모스와 팀 하이데커)과 함께 해변에서 하루를 보내지만, 애들레이드는 과거에 겪은 트라우마 증상이 심해지며 나쁜 일이 일어날 것이라는 공포에 시달린다. 밤이 되고 윌슨은 차도에 조용히 서있는 네명의 손을 맞잡은 뭔가를 보게 되는데...",VNh9Iwd0vhM,0,0
20197423,공포의 묘지,Pet Sematary,100,미국,공포(호러),케빈 콜쉬,제이슨 클락,존 리스고,에이미 세이메츠,15세이상관람가,87134,2019-04-10,https://image.tmdb.org/t/p/w600_and_h900_bestv2/vMwJY1zpUZ0zsLFyIqVVWuAzZQz.jpg,"갑작스런 사고로 딸 엘리를 잃은 크리드(제이슨 클락)는 죽은 것이 살아 돌아온다는 애완동물 공동묘지에 딸을 묻게 되고, 어딘가 다른 모습으로 돌아온 엘리는 무시무시한 공포의 대상이 되어 가족들의 숨통을 조여오는데…",WyRv4tz9SyQ,0,0
20183773,장난스런 키스,Fall in Love at First Kiss,122,대만,멜로/로맨스,프랭키 첸,왕대륙,임윤,,12세이상관람가,390548,2019-03-27,https://image.tmdb.org/t/p/w600_and_h900_bestv2/wtaSH8MfJSCEIrrEX9SQuHdU5sl.jpg,"A반 남신 ‘장즈수’와 처음 본 순간 KISS한 F반 ‘위안샹친’! 수학처럼 안 풀려도 절대 포기할 수 없는 확률 0% 멀고도 용감한 짝사랑 일대기.  장난 아니게 설레는 로코의 새로운 흥행 공식. 2019년 봄, 너 x 나 = 공식 ♡ 로코",r7CLEHF3Efw,0,0
20198403,파이브 피트,Five Feet Apart,116,미국,드라마,저스틴 밸도니,콜 스프로즈,헤일리 루 리차드슨,클레어 폴라니,15세이상관람가,67395,2019-04-10,https://image.tmdb.org/t/p/w600_and_h900_bestv2/oXDWCIrCCA8kfz3kLIzfN61GafF.jpg,"같은 병을 가진 사람끼리 6피트 이상 접근해서도, 접촉도 해선 안되는 CF(낭포성 섬유증)를 가진 ‘스텔라’와 ‘윌’. 첫눈에 반한 두 사람은 서로를 위해 안전거리를 유지하려고 하지만 그럴수록 더욱 빠져든다. 손을 잡을 수도 키스를 할 수도 없는 그들은 병 때문에 지켜야 했던 6피트에서 1피트 더 가까워지는 걸 선택하고 처음으로 용기를 내 병원 밖 데이트를 결심한다. 그러나 갑자기 숨을 쉬지 못하는 ‘스텔라’. ‘윌’은 그녀를 살리기 위해 안전거리를 어기게 되는데…",vSq5P7rEbZA,0,0
20196025,덤보,Dumbo,111,미국,가족,팀 버튼,콜린 파렐,마이클 키튼,대니 드비토,전체관람가,296253,2019-03-27,https://image.tmdb.org/t/p/w600_and_h900_bestv2/ffiqLwHHHRKXs6cXKj0278qPi8H.jpg,"몸보다 훨씬 큰 귀를 가지고 태어나, 뒤뚱거리는 모습으로 서커스단의 웃음거리가 된 ‘덤보’. 어느 날 왕년의 서커스 스타 ‘홀트(콜린 파렐)’와 그의 아이들, 밀리와 조가 ’덤보’가 하늘을 날 수 있다는 것을 알게 되고, 유능한 사업가 ‘반데비어(마이클 키튼)’가 ‘덤보’를 스타로 만들기 위해 접근한다. 매력적인 공중 곡예사 ‘콜레트(에바 그린)’와 함께 하늘을 날게 된 ‘덤보’는 그의 친구들과 함께 환상적인 쇼를 둘러싼 어둠의 비밀을 발견하게 되는데…",gffB1HO3azU,0,0
20197092,로망,Romang,111,한국,멜로/로맨스,이창근,이순재,정영숙,조한철,전체관람가,46938,2019-04-03,https://image.tmdb.org/t/p/w600_and_h900_bestv2/9InB0qJsI8kKdrUwVXgkqmKZzSl.jpg,"75세 조남봉과 71세 이매자는 치매 부부입니다. 결혼 45년차, 몸도 마음도 닮아진 부부는 이제 세상에 단 둘만 있는 것처럼 삽니다. 매일 기억이 흐릿해지지만, 먹고 사느라 잊었던 로망은 점점 더 선명해집니다.",dd2aTteZxt8,0,0
